1, 515
1, 1014.5
1, 1514.7
0, 1516.8
4, 1522.3
0, 1539.1
1, 2014.7
0, 2018
4, 2019.9
3, 2250.1
1, 2511.8
0, 2512.9
4, 2519.6
1, 2528.6
0, 2541.6
1, 3012
0, 3013.8
4, 3015.8
6, 3017
1, 3511.3
0, 3513.8
4, 3517.2
5, 3520.4
6, 3522.4
1, 3523.1
1, 3547.8
0, 3619.1
1, 4011.3
0, 4013
4, 4013.4
7, 4016.8
6, 4022.2
5, 4023.4
1, 4023.6
2, 4035.5
0, 4036.8
0, 4059.1
1, 4079.3
1, 4511.2
0, 4513.6
4, 4514
3, 4514.7
6, 4517.2
5, 4518.4
1, 4522.4
7, 4526.6
3, 4534.5
1, 4535.9
2, 4537.8
6, 4569.9
2, 4641.9
1, 5011
0, 5013.7
6, 5013.8
4, 5014
2, 5014.5
5, 5015
3, 5019.9
1, 5021.6
4, 5031.9
2, 5036.3
1, 5036.6
5, 5040.2
7, 5043.2
1, 5511.1
4, 5513.2
0, 5513.8
5, 5513.9
6, 5514.3
2, 5515.1
3, 5519.3
1, 5520.8
2, 5528.7
1, 5533
7, 5536.8
6, 5538.1
5, 5540.4
2, 5547.4
2, 5583.5
1, 6011.4
2, 6012.7
5, 6012.8
0, 6013.4
4, 6013.5
7, 6015
6, 6015.3
3, 6015.8
1, 6022.9
2, 6027.3
5, 6031.2
7, 6034.9
6, 6037.3
1, 6043.7
3, 6044.1
4, 6046
2, 6046.9
7, 6048.3
3, 6081.1
1, 6511.1
5, 6512
2, 6512.3
0, 6513.8
4, 6513.9
6, 6514
3, 6517.4
1, 6521.4
2, 6525.5
5, 6526
7, 6527.9
6, 6530.1
1, 6536.4
5, 6540.8
2, 6542.8
4, 6544.8
6, 6545
7, 6545.3
3, 6548.1
2, 6565.2
6, 6576.3
1, 7011.3
2, 7012.4
5, 7012.7
4, 7013.5
0, 7013.8
6, 7015.4
3, 7018.4
1, 7022
2, 7025.9
7, 7027.1
5, 7030
6, 7032.5
4, 7033
0, 7034.3
1, 7037.9
3, 7038.2
7, 7039.7
2, 7041
6, 7058.4
5, 7058.6
1, 7511.2
2, 7511.3
5, 7512.4
0, 7513.8
4, 7514.1
6, 7515
7, 7517.5
3, 7518.7
1, 7519.5
2, 7522.3
5, 7527.1
1, 7528.9
6, 7530.5
2, 7533.4
7, 7536.2
1, 7540.1
3, 7540.9
4, 7543.3
5, 7549.5
6, 7549.6
2, 7550.8
1, 7557.2
2, 7576.6
1, 7626.2
1, 8011.3
2, 8011.4
5, 8012.6
4, 8012.9
0, 8013.3
6, 8013.7
7, 8017.8
3, 8018.2
1, 8022.1
2, 8022.5
4, 8026.4
6, 8026.4
5, 8028
2, 8033.4
7, 8034.8
6, 8035.6
1, 8035.9
3, 8038
0, 8040.8
5, 8041.9
4, 8043.3
6, 8044.6
2, 8049.8
7, 8056.4
6, 8058.4
1, 8064.1
4, 8463.8
5, 8511.1
1, 8511.4
2, 8511.4
4, 8511.4
6, 8513.3
0, 8513.5
7, 8515.6
3, 8517.6
