1, 123.9
5, 124.1
2, 133.5
6, 133.8
0, 134.8
4, 135.7
5, 139.1
1, 139.4
5, 147.7
0, 149.3
4, 149.6
2, 149.8
1, 149.9
3, 151.7
7, 152.8
6, 155.6
5, 168.1
1, 174.8
5, 199.6
2, 204.7
6, 207.8
1, 209.6
2, 212.9
3, 212.9
5, 213.5
7, 213.6
0, 215
4, 218.4
6, 220.3
1, 229.6
5, 245.7
2, 247.9
6, 258
1, 267.9
0, 280.3
5, 293.5
2, 294
1, 297.7
4, 298.7
6, 300.9
0, 323.3
1, 374.2
5, 657.8
1, 658.5
6, 658.8
2, 660.5
0, 661.2
4, 661.9
5, 663.8
1, 664.5
2, 666.2
6, 666.2
0, 666.9
4, 667.6
3, 668.6
7, 668.8
5, 669.5
1, 672.5
2, 673.7
6, 674.2
0, 676
4, 678.2
5, 678.7
1, 679.5
6, 681.2
2, 682.2
3, 685
7, 685.8
0, 688.1
5, 688.2
1, 688.6
4, 696.2
5, 698.7
2, 703.6
1, 703.7
6, 708.6
0, 710.7
5, 715.4
1, 720.1
5, 724.3
3, 727.5
7, 727.9
6, 729.3
4, 730.2
1, 730.3
0, 732.4
5, 734.2
3, 734.8
7, 735.1
2, 735.8
1, 738.9
6, 739.8
5, 741.6
3, 742.5
0, 742.9
7, 743.5
4, 745.5
1, 748.9
5, 754
3, 755.6
6, 757.4
7, 758.7
1, 761.2
0, 762.4
5, 766.2
1, 772.7
2, 773.8
3, 780
4, 781.8
7, 787.4
5, 793.9
6, 795.7
0, 796.5
1, 802.5
3, 806.5
7, 820.6
5, 824.3
1, 832.7
6, 834.7
2, 835.3
3, 839.9
0, 846.8
5, 850.8
4, 855.5
1, 869.5
7, 876
6, 881.2
3, 888.2
2, 891.8
7, 898.2
3, 899.9
5, 900.8
1, 906.7
6, 907.8
0, 908.5
4, 913.9
5, 915.7
2, 916.5
1, 922.7
6, 923.8
7, 948
0, 948.6
3, 949
4, 949.9
1, 953.5
5, 953.6
2, 965.2
0, 971.7
4, 981.2
6, 989.5
1, 1005.8
5, 1010.9
3, 1023.9
0, 1025.6
7, 1038.4
2, 1046.7
4, 1073.6
0, 1279.9
5, 1280.3
1, 1280.4
4, 1280.7
6, 1281
2, 1282.4
5, 1286.3
1, 1286.5
0, 1288.4
3, 1288.7
7, 1289.2
2, 1289.4
4, 1289.5
6, 1289.7
5, 1294.9
1, 1295.9
2, 1297.4
0, 1298
6, 1298.2
4, 1298.7
5, 1302.3
1, 1304.6
0, 1305.9
2, 1305.9
4, 1305.9
3, 1307
6, 1307.7
7, 1307.8
5, 1308.7
1, 1318.4
5, 1319.9
2, 1322.8
0, 1330
4, 1334.7
1, 1337.1
6, 1338.2
5, 1338.4
1, 1349.1
5, 1349.4
3, 1351.3
2, 1354.7
7, 1354.8
0, 1356.1
5, 1357
6, 1357.2
1, 1357.4
3, 1362.1
7, 1364.3
6, 1364.6
5, 1369
1, 1369.7
4, 1369.9
2, 1371.7
6, 1377.6
3, 1378.8
0, 1384.2
2, 1385.3
6, 1386.7
1, 1387.9
7, 1390.8
5, 1391.1
4, 1396.5
3, 1408.3
6, 1415.4
1, 1418.9
2, 1420.1
5, 1423
0, 1425.6
7, 1443.5
3, 1445
6, 1446.1
1, 1455.5
4, 1457.8
5, 1458.7
2, 1460.9
6, 1478.5
3, 1504.6
1, 1513.2
0, 1515.7
5, 1515.8
4, 1516.2
2, 1517.1
6, 1519.6
7, 1519.7
3, 1521.2
1, 1522.3
5, 1524
0, 1524.8
4, 1526.1
2, 1526.8
1, 1542.1
6, 1542.8
5, 1544.6
2, 1552.8
3, 1568.5
0, 1569.9
7, 1572.7
1, 1576.3
5, 1581.3
4, 1588.3
6, 1588.7
2, 1596.4
1, 1621.6
5, 1630.2
3, 1648.9
6, 1655.8
2, 1656.5
1, 1663.3
5, 1663.3
5, 1697.3
1, 1701.9
6, 1707
2, 1708.8
3, 1712.8
7, 1713.1
6, 1728
2, 1746.3
5, 1751.7
1, 1768.8
3, 1808
2, 1835.9
0, 1904.1
4, 1904.5
1, 1904.6
5, 1905
6, 1906.1
2, 1908.9
1, 1909.3
5, 1910.1
3, 1911.8
7, 1912.6
0, 1913
6, 1913.4
2, 1914.6
4, 1914.7
1, 1917.7
5, 1919
6, 1920.9
2, 1922.2
3, 1923.9
7, 1924.3
0, 1926.5
4, 1927
1, 1927.8
5, 1930.4
6, 1934.5
0, 1937.8
4, 1938.8
2, 1940.5
1, 1943.3
5, 1945.1
5, 1960.8
1, 1961
0, 1969.1
5, 1969.1
6, 1969.3
1, 1970.1
4, 1970.2
2, 1972.8
3, 1977.6
7, 1979.7
4, 1982
0, 1982.4
5, 1982.7
1, 1983.5
6, 1984.8
3, 1985.9
7, 1986.5
2, 1991.3
4, 1991.3
0, 1992.5
5, 1993.5
1, 1994.6
6, 2000.6
3, 2001.7
4, 2002.5
0, 2004.7
7, 2009.6
2, 2020.4
3, 2030.4
1, 2035
5, 2035.6
6, 2041.2
7, 2046.8
3, 2064.4
0, 2067.9
4, 2070.1
1, 2080.3
5, 2081.2
6, 2081.7
2, 2081.8
7, 2100.4
3, 2118.7
1, 2120.8
0, 2127.9
4, 2129
6, 2130.9
1, 2135.9
5, 2138.4
1, 2155.5
5, 2155.6
2, 2161.1
6, 2163
1, 2164.9
3, 2173.2
7, 2174.1
5, 2182.3
0, 2197
1, 2215
6, 2231.5
2, 2239.4
5, 2258
1, 2263
0, 2266.4
5, 2316.9
6, 2319.1
1, 2320.3
5, 2323.5
2, 2324.9
0, 2337.8
6, 2350.2
5, 2360.1
1, 2382.3
6, 2403.4
5, 2406.6
5, 2481
6, 2502.1
0, 2529
4, 2529.3
1, 2530.6
5, 2535.6
3, 2535.7
2, 2536.8
7, 2536.9
1, 2537.4
6, 2538
0, 2541.9
5, 2542.9
4, 2543.1
1, 2543.4
2, 2544.8
6, 2545.3
4, 2552.6
0, 2552.9
3, 2553.2
2, 2553.6
6, 2555.6
1, 2556.3
7, 2559.8
4, 2561.8
0, 2562
5, 2562.3
5, 2582.6
1, 2584.5
5, 2591
1, 2592.9
0, 2597
6, 2597.3
2, 2599.3
3, 2605.1
4, 2605.9
7, 2606.2
5, 2606.6
6, 2607.3
1, 2607.7
5, 2617.3
2, 2618.7
1, 2618.8
3, 2620.9
7, 2624.1
6, 2640.1
5, 2642.4
0, 2648.5
1, 2662.7
4, 2680
3, 2686.6
5, 2696.8
2, 2700.9
1, 2704.9
6, 2705.3
2, 2707.9
7, 2711.4
5, 2712
0, 2720.9
1, 2723.1
6, 2724
2, 2730
4, 2754
1, 2756.9
0, 2758.5
5, 2771.7
6, 2786.2
1, 2786.5
2, 2786.9
