3, 98.7
4, 99.5
7, 107.3
2, 108.7
0, 109
3, 111.5
1, 114.5
6, 114.6
0, 117.4
2, 118.6
5, 119.3
4, 120.9
3, 121.9
6, 122.2
1, 123.7
0, 124.5
2, 129.1
6, 129.6
4, 131.9
5, 132
0, 132.2
3, 132.5
7, 133.2
1, 134.1
6, 138.3
2, 140.6
0, 140.8
3, 143.7
5, 144.8
1, 145.4
6, 147
4, 147.5
0, 150.8
7, 158.7
6, 160.7
0, 162
2, 165.1
3, 166.2
4, 170
1, 175.7
7, 177.1
3, 179.5
6, 180.8
2, 184.3
4, 184.7
0, 185.8
0, 196.9
3, 197.4
2, 206.6
0, 208
1, 209.2
3, 217.4
6, 218.3
0, 238.1
3, 253.7
4, 255
2, 259.7
7, 260.3
0, 272.4
3, 274.1
6, 279.4
2, 280.3
0, 282.9
1, 288.3
3, 293.1
6, 297.1
0, 297.3
2, 299
3, 313.5
4, 314
2, 316.4
7, 324.2
0, 335.5
3, 641.5
4, 641.6
7, 646.7
2, 648.9
0, 652.2
3, 654.8
1, 657.7
6, 658.6
2, 660.1
4, 660.3
0, 661
5, 663.8
3, 665.3
6, 665.9
1, 667.3
0, 668.4
2, 669.1
7, 671.9
4, 672.6
6, 673.8
3, 675.5
5, 676.3
0, 676.9
1, 678.2
2, 680.2
6, 682.6
0, 685.9
3, 689.8
4, 689.8
1, 691
6, 692
5, 694.5
2, 695.9
7, 697.1
0, 697.4
3, 702.6
4, 703.9
6, 706.7
0, 712.1
1, 718
7, 718.5
3, 718.7
4, 719.7
2, 720
0, 722
6, 730.6
0, 731.4
7, 731.4
3, 733.1
0, 739.2
4, 742.1
1, 744.8
0, 748
3, 748.3
2, 751.9
6, 755.5
0, 756.2
3, 768.8
7, 769.2
0, 769.7
4, 771.3
2, 776.6
3, 796.9
4, 797.9
0, 798.8
7, 801.7
2, 802
6, 802.1
3, 815.1
0, 815.6
0, 826.8
2, 831.4
3, 832.8
6, 834.6
1, 835.4
0, 841.7
3, 846.2
4, 846.2
2, 851.7
7, 857.6
3, 861.8
3, 876.6
4, 877.7
0, 878.1
2, 881.4
7, 881.8
3, 887.7
0, 894.5
3, 904.9
0, 905
2, 905.1
1, 906.4
6, 910.5
2, 922.9
0, 923
1, 925.2
4, 925.9
3, 927.2
6, 927.9
7, 934.6
0, 946.7
0, 968.7
3, 972.4
4, 972.5
2, 980
7, 980.6
0, 1003.5
4, 1264.9
3, 1265.2
7, 1268.7
2, 1269.6
0, 1276.9
3, 1279.5
4, 1282
2, 1282.2
6, 1282.5
1, 1282.7
0, 1286
5, 1289.1
3, 1290.2
6, 1290.5
2, 1291.5
1, 1292.4
0, 1293.6
4, 1295.1
6, 1298.5
7, 1299.1
3, 1301.2
0, 1302.1
2, 1302.2
5, 1302.8
1, 1303
6, 1307.3
4, 1308.5
0, 1312.7
3, 1314.8
2, 1316.9
1, 1318
6, 1318.6
4, 1320
7, 1320
5, 1323
0, 1323.9
3, 1331.6
6, 1332.3
0, 1335.5
4, 1341.4
2, 1343.2
3, 1344.2
6, 1344.8
7, 1344.8
0, 1345.4
1, 1353.7
0, 1354.8
4, 1355
6, 1358.7
3, 1362.4
0, 1363.2
5, 1364.8
0, 1372
2, 1372
6, 1372.6
3, 1381.8
0, 1383
6, 1389.8
4, 1391.8
3, 1393.8
2, 1395.4
7, 1397.5
0, 1410.5
3, 1421.8
4, 1421.8
2, 1425.1
7, 1425.3
0, 1428.7
6, 1438.9
3, 1439.9
4, 1441.3
0, 1442.2
0, 1453.1
2, 1455
1, 1455.8
6, 1456.8
3, 1458.2
0, 1468.5
4, 1470.3
3, 1471.1
2, 1473.3
6, 1475.9
7, 1475.9
3, 1497.9
6, 1500.9
4, 1501.6
0, 1503.9
7, 1504.6
2, 1505
3, 1507.3
4, 1516.2
0, 1520.3
3, 1521.3
6, 1522.1
1, 1529
2, 1530.1
0, 1530.9
6, 1543
3, 1546
0, 1547.4
2, 1550.8
4, 1551.2
7, 1555.7
3, 1563.8
0, 1588.9
4, 1595
3, 1595.4
2, 1599.9
7, 1599.9
0, 1619.8
4, 1649
3, 1649.5
7, 1654.3
2, 1654.8
0, 1683
3, 1690.5
3, 1717
4, 1888.4
3, 1888.7
7, 1891.5
2, 1892
0, 1901.5
3, 1903.8
2, 1906.3
6, 1906.3
1, 1906.9
4, 1907.2
0, 1910.5
5, 1914
3, 1914.3
6, 1914.6
2, 1915.6
1, 1916.8
0, 1918.4
4, 1920.1
6, 1922.6
7, 1923.5
3, 1925.6
2, 1926.8
0, 1926.9
1, 1927.1
5, 1928.2
6, 1931.4
4, 1934
3, 1938.7
0, 1939.1
1, 1941
6, 1942.8
2, 1942.9
7, 1943.4
4, 1944.6
0, 1952
3, 1953.1
0, 1962.2
4, 1965.4
3, 1967.5
2, 1968.4
7, 1969.1
6, 1969.6
0, 1972.5
4, 1976.1
1, 1976.8
0, 1981.7
3, 1983
0, 1990
0, 1999.6
6, 2000.2
3, 2001.9
2, 2002.2
0, 2011.8
3, 2015.6
4, 2016.2
7, 2020
2, 2020.2
6, 2025.1
0, 2032.1
3, 2046.1
4, 2046.4
2, 2049.2
7, 2049.2
0, 2051.2
6, 2059.3
3, 2060.8
4, 2061.6
0, 2066.5
1, 2069.8
2, 2077.1
0, 2077.2
6, 2078
3, 2078.2
0, 2094
3, 2094.1
4, 2094.8
6, 2096.4
2, 2097
7, 2098.9
4, 2126.1
3, 2126.2
0, 2127.4
7, 2129.2
2, 2129.3
4, 2138.6
6, 2138.9
3, 2140.3
1, 2141.3
0, 2144.4
2, 2153.1
0, 2155.5
3, 2157.6
2, 2170.2
0, 2171.3
3, 2173.5
4, 2175.7
6, 2179.6
7, 2179.6
3, 2194.6
2, 2205.5
0, 2212.3
4, 2219.1
3, 2219.7
7, 2223.5
2, 2225.3
0, 2244.5
4, 2272.9
3, 2273.4
7, 2277
2, 2277.1
0, 2309
4, 2513
3, 2513.4
7, 2516.3
2, 2516.7
4, 2526.3
0, 2527.2
3, 2528
6, 2530.9
1, 2532
2, 2532.2
0, 2536.4
3, 2539.4
6, 2539.4
5, 2540.3
2, 2541.6
1, 2542
4, 2542.7
0, 2544.1
6, 2547.1
7, 2548.7
3, 2550.7
1, 2552.1
2, 2552.5
0, 2552.8
5, 2554.9
6, 2555.4
4, 2555.6
0, 2563.9
3, 2563.9
1, 2566.1
6, 2566.2
4, 2567.4
2, 2568.2
7, 2569
0, 2574.5
3, 2576.7
0, 2584.9
4, 2589.3
6, 2591.2
3, 2591.8
2, 2592.7
7, 2593.5
0, 2595.3
4, 2599
1, 2599.9
0, 2604.4
3, 2604.4
0, 2613
6, 2620.6
0, 2621.4
2, 2621.6
3, 2621.6
0, 2636.1
3, 2639.6
4, 2641.1
2, 2643.4
7, 2644.3
6, 2646.4
3, 2670.1
4, 2671
0, 2672.6
7, 2673.6
2, 2673.7
6, 2681.4
3, 2681.8
4, 2684
1, 2685
0, 2689.6
3, 2698.5
0, 2701
2, 2702.5
6, 2703.4
0, 2715.3
3, 2717.7
2, 2718.4
4, 2719.5
1, 2721.2
7, 2722.9
6, 2724.9
3, 2749.8
4, 2750.7
0, 2753.2
2, 2753.4
7, 2753.5
3, 2760.7
4, 2762.1
6, 2762.2
1, 2764.4
0, 2769.8
3, 2777.3
2, 2779.5
0, 2780.9
0, 2793.2
2, 2797.2
3, 2797.5
4, 2800.5
1, 2802.8
7, 2803.7
6, 2804.9
3, 2812.9
4, 2844.2
3, 2844.3
2, 2847.6
7, 2847.6
0, 2857.7
4, 2898.2
3, 2898.4
7, 2901.5
2, 2902.4
0, 2935.5
4, 3133.5
3, 3133.6
7, 3134.6
2, 3134.9
6, 3138.6
1, 3138.8
4, 3139.3
3, 3139.5
7, 3140.9
2, 3141.5
0, 3142
4, 3144.8
3, 3145.4
7, 3151.2
2, 3151.4
6, 3152.4
4, 3154.1
3, 3155.6
1, 3163.2
4, 3190
3, 3190.1
7, 3191.2
2, 3191.3
6, 3194.7
1, 3195
4, 3196.8
3, 3197.2
0, 3200.4
7, 3206.2
2, 3207.5
4, 3213
3, 3213.2
7, 3214.9
2, 3215.4
6, 3217.7
1, 3218
